ticker,month,monthly_ret,cpi_yoy,m2_yoy
000988,2019-12,0.11790633608815426,4.5,8.7
000988,2020-01,0.09019221291276502,5.4,8.4
000988,2020-02,-0.04475587703435813,5.2,8.8
000988,2020-03,-0.06578324656885948,4.3,10.1
000988,2020-04,0.058763931104356626,3.3,11.1
000988,2020-05,-0.07033492822966503,2.4,11.1
000988,2020-06,0.25733401955738544,2.5,11.1
000988,2020-07,-0.04297994269340977,2.7,10.7
000988,2020-08,0.04148845166809245,2.4,10.4
000988,2020-09,-0.06283367556468178,1.7,10.9
000988,2020-10,0.02015775635407535,0.5,10.5
000988,2020-11,0.05927835051546393,-0.5,10.7
000988,2020-12,-0.05961070559610704,0.2,10.1
000988,2021-01,-0.01724881414402768,-0.3,9.4
000988,2021-02,-0.06757349714787186,-0.2,10.1
000988,2021-03,-0.022117647058823464,0.4,9.4
000988,2021-04,-0.028873917228104062,0.9,8.1
000988,2021-05,0.04658077304261643,1.3,8.3
000988,2021-06,0.11363636363636354,1.1,8.6
000988,2021-07,0.19260204081632648,1.0,8.3
000988,2021-08,-0.039572192513368964,0.8,8.2
000988,2021-09,0.08426132145508536,0.7,8.3
000988,2021-10,-0.01403628894214315,1.5,8.7
000988,2021-11,0.04166666666666674,2.3,8.5
000988,2021-12,-0.07133333333333336,1.5,9.0
000988,2022-01,-0.12239770279971285,0.9,9.8
000988,2022-02,0.004089979550102374,0.9,9.2
000988,2022-03,-0.17841140529531563,1.5,9.7
000988,2022-04,-0.1655924640555282,2.1,10.5
000988,2022-05,0.21509209744503877,2.1,11.1
000988,2022-06,0.1330073349633254,2.5,11.4
000988,2022-07,-0.04747518342684509,2.7,12.0
000988,2022-08,-0.04123244222927047,2.5,12.2
000988,2022-09,-0.1266540642722117,2.8,12.1
000988,2022-10,-0.09253246753246758,2.1,11.8
000988,2022-11,0.035778175313059046,1.6,12.4
000988,2022-12,-0.05526770293609673,1.8,11.8
000988,2023-01,0.14320536258379035,2.1,12.6
000988,2023-02,0.061833688699360234,1.0,12.9
000988,2023-03,0.2756024096385541,0.7,12.7
000988,2023-04,0.3112947658402203,0.1,12.4
000988,2023-05,0.04111644657863134,0.2,11.6
000988,2023-06,0.09570481406745457,0.0,11.3
000988,2023-07,-0.05340699815837946,-0.3,10.7
000988,2023-08,-0.12590327959977765,0.1,10.6
000988,2023-09,0.07058823529411762,0.0,10.3
000988,2023-10,-0.163944163944164,-0.2,10.3
000988,2023-11,0.05115452930728237,-0.5,10.0
000988,2023-12,0.005745184183845842,-0.3,9.7
000988,2024-01,-0.132728494623656,-0.8,8.7
000988,2024-02,0.2293684618364975,0.7,8.7
000988,2024-03,0.06523794516230685,0.1,8.3
000988,2024-04,-0.004733727810650734,0.3,7.2
000988,2024-05,-0.10939357907253267,0.3,7.0
000988,2024-06,-0.0010013351134846582,0.2,6.2
000988,2024-07,-0.0317407283661878,0.5,6.3
000988,2024-08,0.0314009661835748,0.6,6.3
000988,2024-09,0.16828370692539307,0.4,6.8
000988,2024-10,0.1277205040091638,0.3,7.5
000988,2024-11,-0.09319451498222453,0.2,7.1
000988,2024-12,0.2125455054606551,0.1,7.3
000988,2025-01,-0.09237875288683606,0.5,7.0
000988,2025-02,0.12977099236641232,-0.7,7.0
000988,2025-03,-0.0745495495495494,-0.1,7.0
000988,2025-04,-0.013141883669992804,-0.1,8.0
000988,2025-05,0.04044389642416779,-0.1,7.9
000988,2025-06,0.11424508177293191,0.1,8.3
000988,2025-07,0.07551584769198061,0.0,8.8
000988,2025-08,0.353243670886076,-0.4,8.8
000988,2025-09,0.35165156387021335,-0.3,8.4
000988,2025-10,-0.1368944636678202,0.2,8.2
000988,2025-11,-0.08757203708343764,0.7,8.0
000988,2025-12,0.08924893587807214,0.8,8.5
000988,2026-01,-0.024202697592335842,0.2,9.0
000988,2026-02,0.16083193385867456,1.3,9.0
000988,2026-03,0.1517916759403517,1.0,8.5
000988,2026-04,0.15487922705314006,1.2,8.6
002179,2008-01,-0.14503816793893132,7.0781,18.88
002179,2008-02,0.029336734693877542,8.7443,17.39
002179,2008-03,-0.1375464684014871,8.3097,16.19
002179,2008-04,-0.17241379310344818,8.4829,16.94
002179,2008-05,-0.32743055555555556,7.7163,18.07
002179,2008-06,-0.2953020134228188,7.0844,17.37
002179,2008-07,0.09157509157509147,6.302,16.35
002179,2008-08,-0.1778523489932886,4.9001,16.0
002179,2008-09,-0.15020408163265309,4.6425,15.29
002179,2008-10,-0.3266090297790586,3.9744,15.02
002179,2008-11,0.39087018544935814,2.434,14.8
002179,2008-12,0.5733333333333333,1.1999,17.82
002179,2009-01,0.12320730117340295,0.95,18.79
002179,2009-02,-0.040046430644225306,-1.5582,20.48
002179,2009-03,0.43893591293833145,-1.1714,25.51
002179,2009-04,0.11344537815126055,-1.5,25.95
002179,2009-05,-0.369811320754717,-1.3713,25.74
002179,2009-06,-0.015568862275448958,-1.7,28.46
002179,2009-07,0.22688564476885653,-1.8057,28.42
002179,2009-08,-0.1913733267228559,-1.2043,28.53
002179,2009-09,-0.03801348865726539,-0.7883,29.31
002179,2009-10,0.021032504780114758,-0.53,29.42
002179,2009-11,0.3838951310861425,0.56,29.74
002179,2009-12,-0.04961659900766813,1.8559,27.68
002179,2010-01,-0.05220692928334136,1.53,25.98
002179,2010-02,0.04456685027541307,2.6953,25.52
002179,2010-03,0.0028763183125599667,2.3707,22.5
002179,2010-04,-0.03537284894837489,2.8136,21.48
002179,2010-05,-0.1674925668979187,3.0613,21.0
002179,2010-06,-0.30892857142857144,2.9499,18.5
002179,2010-07,0.1257536606373817,3.3042,17.6
002179,2010-08,0.08339709257842376,3.4794,19.2
002179,2010-09,0.33121468926553677,3.6056,19.0
002179,2010-10,0.1145888594164457,4.3655,19.3
002179,2010-11,-0.03379343169919091,5.1192,19.5
002179,2010-12,-0.09064039408866997,4.5859,19.7
002179,2011-01,-0.030877573131094294,4.9121,17.2
002179,2011-02,0.10396869759642247,4.9443,15.7
002179,2011-03,0.16354430379746843,5.383,16.6
002179,2011-04,-0.02088772845953002,5.3442,15.3
002179,2011-05,-0.1333333333333333,5.5146,15.1
002179,2011-06,0.15384615384615374,6.3553,15.9
002179,2011-07,0.04755555555555557,6.4508,14.7
002179,2011-08,0.002121340687314399,6.1514,13.5
002179,2011-09,-0.09822184589331073,6.0671,13.04
002179,2011-10,-0.10892018779342727,5.4954,12.9
002179,2011-11,-0.025289778714436273,4.2246,12.7
002179,2011-12,-0.11351351351351358,4.0704,13.6
002179,2012-01,-0.09756097560975596,4.5485,12.4
002179,2012-02,0.1493243243243243,3.1613,13.0
002179,2012-03,-0.10758377425044097,3.5856,13.4
002179,2012-04,0.10737812911725952,3.3653,12.8
002179,2012-05,-0.08804283164782856,3.0008,13.2
002179,2012-06,-0.10502283105022825,2.1504,13.6
002179,2012-07,0.013119533527696792,1.8,13.9
002179,2012-08,-0.0805755395683454,2.0,13.5
002179,2012-09,0.06416275430359941,1.9,14.8
002179,2012-10,-0.030147058823529416,1.7,14.1
002179,2012-11,-0.1357088703563305,2.0,13.9
002179,2012-12,0.1929824561403508,2.5,13.8
002179,2013-01,0.04485294117647065,2.0,15.9
002179,2013-02,0.1238564391273751,3.2,15.2
002179,2013-03,-0.10081402629931124,2.1,15.7
002179,2013-04,-0.06406685236768805,2.4,16.1
002179,2013-05,0.17336309523809534,2.0981,15.8
002179,2013-06,-0.2390615091946734,2.7,14.0
002179,2013-07,0.06750000000000012,2.7,14.5
002179,2013-08,0.08430913348946145,2.6,14.7
002179,2013-09,-0.01367890568754504,3.1,14.2
002179,2013-10,-0.02116788321167873,3.2,14.3
002179,2013-11,0.37583892617449655,3.0,14.2
002179,2013-12,-0.09756097560975618,2.49871692,13.6
002179,2014-01,0.006606606606606835,2.5,13.2
002179,2014-02,0.002983293556085842,2.0,13.3
002179,2014-03,-0.08982748364068993,2.4,12.1
002179,2014-04,-0.022875816993464193,1.80138144,13.2
002179,2014-05,0.03879598662207351,2.5,13.4
002179,2014-06,0.13007083065035419,2.3,14.7
002179,2014-07,0.1783475783475783,2.3,13.5
002179,2014-08,0.1228239845261121,2.0,12.8
002179,2014-09,0.10852713178294571,1.6,12.9
002179,2014-10,0.11072261072261069,1.60114868,12.6
002179,2014-11,-0.1150752011192725,1.4,12.3
002179,2014-12,-0.07193675889328066,1.5,12.2
002179,2015-01,0.12350936967632031,0.8,10.8
002179,2015-02,0.08680818802122836,1.4,12.5
002179,2015-03,0.13882106731775368,1.4,11.6
002179,2015-04,0.1761102603369067,1.5,10.1
002179,2015-05,0.35182291666666665,1.2,10.8
002179,2015-06,-0.3642843382777884,1.4,11.8
002179,2015-07,0.44818181818181824,1.6,13.3
002179,2015-08,-0.19815861058798911,2.0,13.3
002179,2015-09,-0.07567849686847594,1.59560463,13.1
002179,2015-10,0.11998870694522878,1.3,13.5
002179,2015-11,0.020922611545248326,1.5,13.7
002179,2015-12,-0.06271604938271602,1.6,13.3
002179,2016-01,-0.23076923076923084,1.8,14.0
002179,2016-02,0.044520547945205546,2.3,13.3
002179,2016-03,0.1721311475409837,2.3,13.4
002179,2016-04,0.032727272727272716,2.3,12.8
002179,2016-05,0.07746478873239426,2.0,11.8
002179,2016-06,0.08898944193061831,1.9,11.8
002179,2016-07,-0.021698984302862323,1.8,10.2
002179,2016-08,-0.02477583765927338,1.3,11.4
002179,2016-09,-0.023469634647955484,1.9,11.5
002179,2016-10,-0.047819623389494526,2.1,11.6
002179,2016-11,-0.021337496747332874,2.3,11.4
002179,2016-12,-0.035097048657272034,2.1,11.3
002179,2017-01,0.10168090383025619,2.5,10.7032
002179,2017-02,-0.03301650825412705,0.8,10.45
002179,2017-03,-0.019917227108121938,0.9,10.1178
002179,2017-04,-0.0007917656373713777,1.2,9.8426
002179,2017-05,-0.2662440570522979,1.5,9.1289
002179,2017-06,0.12275017998560123,1.5,9.1013
002179,2017-07,0.10259698621352986,1.4,8.89
002179,2017-08,-0.03518464669962196,1.8,8.5633
002179,2017-09,0.12115732368896936,1.6,8.976
002179,2017-10,-0.0010752688172044333,1.9,8.8771
002179,2017-11,-0.028525296017222646,1.7,9.1148
002179,2017-12,0.09085872576177279,1.8,8.0654
002179,2018-01,-0.06983240223463683,1.5,8.6
002179,2018-02,0.02020202020202011,2.9,8.8
002179,2018-03,0.15868343591115863,2.1,8.2
002179,2018-04,-0.10392609699769051,1.8,8.3
002179,2018-05,0.006185567010309256,1.8,8.3
002179,2018-06,-0.0010245901639344135,1.9,8.0
002179,2018-07,0.07641025641025623,2.1,8.5
002179,2018-08,-0.01619818961410191,2.3,8.2
002179,2018-09,0.06537530266343827,2.5,8.3
002179,2018-10,-0.12954545454545463,2.5,8.0
002179,2018-11,0.022715404699739095,2.2,8.0
002179,2018-12,-0.1401582844013276,1.9,8.1
002179,2019-01,0.04423990498812347,1.7,8.4
002179,2019-02,0.16548194483935164,1.5,8.0
002179,2019-03,-0.008538667967797009,2.3,8.6
002179,2019-04,0.023622047244094446,2.5,8.5
002179,2019-05,-0.20673076923076927,2.7,8.5
002179,2019-06,0.013939393939393918,2.7,8.5
002179,2019-07,0.10310818888224738,2.8,8.1
002179,2019-08,0.17447846112164744,2.8,8.2
002179,2019-09,-0.05005767012687434,3.0,8.4
002179,2019-10,-0.019912578921806756,3.8,8.4
002179,2019-11,-0.04558969276511393,4.5,8.2
002179,2019-12,0.014018691588784993,4.5,8.7
002179,2020-01,-0.0432667690732208,5.4,8.4
002179,2020-02,0.05137811078405141,5.2,8.8
002179,2020-03,-0.12954950369050644,4.3,10.1
002179,2020-04,0.04766081871345018,3.3,11.1
002179,2020-05,-0.024002232765838682,2.4,11.1
002179,2020-06,0.17271947383471553,2.5,11.1
002179,2020-07,0.06193611314313574,2.7,10.7
002179,2020-08,0.10907003444316876,2.4,10.4
002179,2020-09,-0.04140786749482406,1.7,10.9
002179,2020-10,0.1965442764578833,0.5,10.5
002179,2020-11,0.06498194945848379,-0.5,10.7
002179,2020-12,0.3269491525423729,0.2,10.1
002179,2021-01,-0.11227487546302217,-0.3,9.4
002179,2021-02,-0.009640287769784206,-0.2,10.1
002179,2021-03,-0.01787011477553402,0.4,9.4
002179,2021-04,0.00857988165680501,0.9,8.1
002179,2021-05,0.13083015547081245,1.3,8.3
002179,2021-06,0.024902723735408694,1.1,8.6
002179,2021-07,0.049101493292837306,1.0,8.3
002179,2021-08,0.2092882991556091,0.8,8.2
002179,2021-09,-0.18164588528678294,0.7,8.3
002179,2021-10,0.12262311067771803,1.5,8.7
002179,2021-11,0.11617806731813252,2.3,8.5
002179,2021-12,-0.021789883268482413,1.5,9.0
002179,2022-01,-0.11913285600636436,0.9,9.8
002179,2022-02,-0.0012418153081960037,0.9,9.2
002179,2022-03,-0.12184921442296826,1.5,9.7
002179,2022-04,-0.02561462221650146,2.1,10.5
002179,2022-05,0.09630118890356654,2.1,11.1
002179,2022-06,-0.23701650801301355,2.5,11.4
002179,2022-07,-0.03663929248262787,2.7,12.0
002179,2022-08,-0.0024590163934425924,2.5,12.2
002179,2022-09,-0.04683648315529998,2.8,12.1
002179,2022-10,0.1344827586206896,2.1,11.8
002179,2022-11,-0.1088145896656535,1.6,12.4
002179,2022-12,-0.015006821282401162,1.8,11.8
002179,2023-01,-0.0005193905817174604,2.1,12.6
002179,2023-02,-0.012645071886367543,1.0,12.9
002179,2023-03,-0.05122807017543862,0.7,12.7
002179,2023-04,0.01571745562130178,0.1,12.4
002179,2023-05,-0.22610595303113057,0.2,11.6
002179,2023-06,0.06680780992707613,0.0,11.3
002179,2023-07,-0.06747519294377069,-0.3,10.7
002179,2023-08,0.05746039252778434,0.1,10.6
002179,2023-09,-0.05411449016100178,0.0,10.3
002179,2023-10,-0.023640661938534313,-0.2,10.3
002179,2023-11,-0.03849878934624684,-0.5,10.0
002179,2023-12,-0.017879627297909817,-0.3,9.7
002179,2024-01,-0.20641025641025645,-0.8,8.7
002179,2024-02,0.10888529886914378,0.7,8.7
002179,2024-03,0.002622377622377492,0.1,8.3
002179,2024-04,-0.0008718395815168201,0.3,7.2
002179,2024-05,0.027050610820244403,0.3,7.0
002179,2024-06,0.07759841404701207,0.2,6.2
002179,2024-07,0.024178712220762177,0.5,6.3
002179,2024-08,-0.05337439055683857,0.6,6.3
002179,2024-09,0.18026565464895627,0.4,6.8
002179,2024-10,0.014010105649977067,0.3,7.5
002179,2024-11,-0.0924122310305775,0.2,7.1
002179,2024-12,-0.019216371350137318,0.1,7.3
002179,2025-01,-0.04096692111959288,0.5,7.0
002179,2025-02,0.0,-0.7,7.0
002179,2025-03,0.08861767046962066,-0.1,7.0
002179,2025-04,-0.009748964172556662,-0.1,8.0
002179,2025-05,-0.03470342111740099,-0.1,7.9
002179,2025-06,0.029066802651708246,0.1,8.3
002179,2025-07,-0.054013875123885,0.0,8.8
002179,2025-08,0.09612362493452076,-0.4,8.8
002179,2025-09,-0.01385902031063313,-0.3,8.4
002179,2025-10,-0.14950327114126483,0.2,8.2
002179,2025-11,-0.03304843304843319,0.7,8.0
002179,2025-12,0.04419563936358273,0.8,8.5
002179,2026-01,-0.03244920993227984,0.2,9.0
002179,2026-02,0.03674540682414684,1.3,9.0
002179,2026-03,-0.049226441631504914,1.0,8.5
002179,2026-04,0.08165680473372805,1.2,8.6
300510,2016-06,0.24191176470588238,1.9,11.8
300510,2016-07,0.011397276494967468,1.8,10.2
300510,2016-08,0.26811063954339254,1.3,11.4
300510,2016-09,-0.05481823427582222,1.9,11.5
300510,2016-12,-0.5763125763125763,2.1,11.3
300510,2017-01,-0.11585014409221905,2.5,10.7032
300510,2017-02,0.05410691003911361,0.8,10.45
300510,2017-03,0.0794681508967221,0.9,10.1178
300510,2017-07,-0.29619020338012025,1.4,8.89
300510,2017-08,0.1912901912901912,1.8,8.5633
300510,2017-09,0.10249402118209794,1.6,8.976
300510,2017-10,-0.13820886272079347,1.9,8.8771
300510,2017-11,0.0046745774901115755,1.7,9.1148
300510,2017-12,0.013600572655690701,1.8,8.0654
300510,2018-01,-0.07980225988700573,1.5,8.6
300510,2018-02,0.05410590943975446,2.9,8.8
300510,2018-03,0.008008736803785999,2.1,8.2
300510,2018-04,-0.02600216684723733,1.8,8.3
300510,2018-05,-0.02484241750092686,1.8,8.3
300510,2018-06,-0.0692015209125475,1.9,8.0
300510,2018-12,-0.6205065359477124,1.9,8.1
300510,2019-01,-0.08719052744886957,1.7,8.4
300510,2019-02,0.37264150943396235,1.5,8.0
300510,2019-03,-0.038659793814433074,2.3,8.6
300510,2019-04,0.009830205540661385,2.5,8.5
300510,2019-05,-0.08053097345132743,2.7,8.5
300510,2019-06,-0.4677574590952839,2.7,8.5
300510,2019-07,-0.02169981916817365,2.8,8.1
300510,2019-08,-0.0369685767097967,2.8,8.2
300510,2019-09,0.5854126679462572,3.0,8.4
300510,2019-10,-0.0423728813559322,3.8,8.4
300510,2019-11,-0.18963337547408343,4.5,8.2
300510,2019-12,0.09204368174726985,4.5,8.7
300510,2020-01,-0.2242857142857143,5.4,8.4
300510,2020-02,-0.0847145488029466,5.2,8.8
300510,2020-03,-0.1529175050301811,4.3,10.1
300510,2020-04,0.07363420427553424,3.3,11.1
300510,2020-05,0.03761061946902666,2.4,11.1
300510,2020-06,-0.061833688699360345,2.5,11.1
300510,2020-07,0.16363636363636358,2.7,10.7
300510,2020-08,0.083984375,2.4,10.4
300510,2020-09,0.1099099099099099,1.7,10.9
300510,2020-10,0.037337662337662225,0.5,10.5
300510,2020-11,-0.11580594679186218,-0.5,10.7
300510,2020-12,-0.09557522123893802,0.2,10.1
300510,2021-01,-0.09001956947162426,-0.3,9.4
300510,2021-02,0.034408602150537426,-0.2,10.1
300510,2021-03,0.0935550935550935,0.4,9.4
300510,2021-04,0.07414448669201534,0.9,8.1
300510,2021-05,0.09380530973451306,1.3,8.3
300510,2021-06,-0.029126213592232997,1.1,8.6
300510,2021-07,0.1333333333333333,1.0,8.3
300510,2021-08,0.25588235294117645,0.8,8.2
300510,2021-09,-0.08665105386416849,0.7,8.3
300510,2021-10,0.03076923076923066,1.5,8.7
300510,2021-11,-0.03233830845771135,2.3,8.5
300510,2021-12,-0.15552699228791778,1.5,9.0
300510,2022-01,-0.13242009132420096,0.9,9.8
300510,2022-02,0.04035087719298236,0.9,9.2
300510,2022-03,-0.14502529510961204,1.5,9.7
300510,2022-04,-0.21893491124260356,2.1,10.5
300510,2022-05,0.0984848484848484,2.1,11.1
300510,2022-06,0.13793103448275867,2.5,11.4
300510,2022-07,0.08686868686868676,2.7,12.0
300510,2022-08,-0.1003717472118959,2.5,12.2
300510,2022-09,-0.13223140495867758,2.8,12.1
300510,2022-10,0.050000000000000044,2.1,11.8
300510,2022-11,0.18367346938775508,1.6,12.4
300510,2022-12,0.02490421455938696,1.8,11.8
300510,2023-01,0.18504672897196262,2.1,12.6
300510,2023-02,-0.02681388012618291,1.0,12.9
300510,2023-03,-0.12641815235008103,0.7,12.7
300510,2023-04,-0.05936920222634501,0.1,12.4
300510,2023-05,0.47731755424063116,0.2,11.6
300510,2023-06,-0.06809078771695587,0.0,11.3
300510,2023-07,-0.08166189111747857,-0.3,10.7
300510,2023-08,0.06864274570982842,0.1,10.6
300510,2023-09,0.033576642335766405,0.0,10.3
300510,2023-10,-0.11299435028248583,-0.2,10.3
300510,2023-11,-0.015923566878981,-0.5,10.0
300510,2023-12,-0.03398058252427183,-0.3,9.7
300510,2024-01,-0.23785594639865992,-0.8,8.7
300510,2024-02,0.04395604395604402,0.7,8.7
300510,2024-03,0.027368421052631486,0.1,8.3
300510,2024-04,-0.10655737704918022,0.3,7.2
300510,2024-05,-0.05963302752293598,0.3,7.0
300510,2024-06,-0.14634146341463405,0.2,6.2
300510,2024-07,0.014285714285714235,0.5,6.3
300510,2024-08,-0.05915492957746482,0.6,6.3
300510,2024-09,0.45808383233532934,0.4,6.8
300510,2024-10,-0.04722792607802884,0.3,7.5
300510,2024-11,0.051724137931034475,0.2,7.1
300510,2024-12,-0.13114754098360648,0.1,7.3
300510,2025-01,-0.09433962264150952,0.5,7.0
300510,2025-02,0.07031250000000022,-0.7,7.0
300510,2025-03,0.014598540145985384,-0.1,7.0
300510,2025-04,-0.052757793764987904,-0.1,8.0
300510,2025-05,0.10126582278481,-0.1,7.9
300510,2025-06,0.052873563218390984,0.1,8.3
300510,2025-07,0.08951965065502177,0.0,8.8
300510,2025-08,-0.06813627254509014,-0.4,8.8
300510,2025-09,-0.04516129032258065,-0.3,8.4
300510,2025-10,-0.029279279279279424,0.2,8.2
300510,2025-11,0.0023201856148493682,0.7,8.0
300510,2025-12,-0.04398148148148162,0.8,8.5
300510,2026-01,0.05811138014527861,0.2,9.0
300510,2026-02,0.08009153318077789,1.3,9.0
300510,2026-03,-0.09957627118644063,1.0,8.5
300510,2026-04,-0.016470588235294237,1.2,8.6
600048,2008-01,0.06448626966985516,7.0781,18.88
600048,2008-02,-0.07840579710144924,8.7443,17.39
600048,2008-03,-0.5321591445195786,8.3097,16.19
600048,2008-04,-0.22823529411764698,8.4829,16.94
600048,2008-05,-0.24651567944250874,7.7163,18.07
600048,2008-06,-0.2202312138728324,7.0844,17.37
600048,2008-07,0.15641215715344692,6.302,16.35
600048,2008-08,-0.0692307692307692,4.9001,16.0
